movieId,tmdbId,title,release_date,genres,overview,popularity,runtime,tagline,vote_average,vote_count,original_language,backdrop_path,poster_path,keywords
115149.0,245891.0,John Wick: De Volta ao Jogo,2014.0,Ação|Thriller,"John Wick é um lendário assassino de aluguel aposentado, lidando com o luto após perder o grande amor de sua vida. Quando um gângster invade sua casa, mata seu cachorro e rouba seu carro, ele é forçado a voltar à ativa e inicia sua vingança.",85.279,101.0,Agora é pessoal.,7.4,14889.0,en,/7dzngS8pLkGJpyeskCFcjPO9qLF.jpg,/3A2e7RGIXfcTnX7ZCZ6UNIb24vA.jpg,k3149|k9748|k9826
115151.0,208869.0,Plastic,2014.0,Drama|Ação|Comédia|Crime,"Sam (Ed Speelers) e Fordy (Will Poulter) operam um esquema de fraude à cartões de crédito, mas quando roubam o homem errado, passam a receber ameaças de um criminoso sádico. Eles então precisam levantar 5 milhões de libras esterlinas e realizar um ousado roubo de diamantes para quitar sua dívida.",5.641,102.0,,6.1,147.0,en,/wbboXGI6Ax52LpQodZmBYYVEIcQ.jpg,/1jva5sTJnlz9g11Xm0GTxl6WAIk.jpg,k9672
115162.0,286654.0,Resgate de uma Família,2014.0,Thriller,"Steven e Shannon formam um jovem casal que decide adotar uma criança. Eles recorrem a uma agência de adoção pouco conhecida, mas que promete agilizar o processo. Logo após conseguirem adotar uma garotinha, ela desaparece. Não demora até Steven e Shannon descobrirem que foram alvo de uma fraude organizada pela suposta agência. Agora, os dois não vão poupar esforços para descobrir os criminosos e recuperarem a sua filha.",6.062,96.0,,5.2,114.0,en,/2urOiwOVe2bt2iEGOHuBvyq7yo9.jpg,/cLRJBb6GSEqizpvZU9Nb3sEHi2A.jpg,
115170.0,205587.0,O Juiz,2014.0,Drama,"Advogado de muito sucesso, Hank Palmer (Robert Downey Jr.) volta à cidade em que cresceu para o velório de sua mãe, que há muito não via. É recebido de forma hostil pela família e resolve ficar um pouco mais quando seu pai, veterano juiz, é apontado pela polícia como responsável pela morte de um homem que condenou há vinte anos. Mesmo não se entendendo com o pai, Hank debruça-se sobre o caso, mas os dois não conseguem conviver amigavelmente e a possibilidade de condenação aumenta a cada revelação.",22.724,141.0,,7.3,3267.0,en,/sPantp0oQ9idos7Jdwko2r6ZOIa.jpg,/g1NBG5CmYFAuLfOAoFQHzZhG1X.jpg,
115172.0,157829.0,Dois Lados do Amor,2014.0,Drama,"Nova York, Estados Unidos. Connor Ludlow (James McAvoy) e Eleanor Rigby (Jessica Chastain) são casados, mas a incurável dor de um trágico acontecimento a faz deixar repentinamente o marido e a vida que levava até então. Enquanto ela tenta recomeçar e busca novos interesses, ele tenta reencontrar o amor desaparecido e entender o que de fato aconteceu.",7.312,119.0,,6.2,233.0,en,/5p58QwB13mYjIJ9fJmT36ZZWWnu.jpg,/xyztUC2GS8JoDpS2EC2cwGYoj26.jpg,
115174.0,244268.0,O Amor é Estranho,2014.0,Drama,"Ben (John Lithgow) e George (Alfred Molina) formam um casal há quatro décadas. Quando finalmente decidem se casar, a cerimônia é aprovada por amigos e familiares, mas acaba levando George a perder o seu emprego. Sem dinheiro, os dois são obrigados a viver separadamente até conseguirem vender a casa e comprar outra, mais barata. A nova vida em lares provisórios torna-se bastante desgastante para o casal e para os amigos envolvidos.",7.446,98.0,,6.4,222.0,en,/np7nO2HGuFq3Cl0FJNUC0Libnh9.jpg,/uzR2aGZNzohp8IYc8k5R5raAkIe.jpg,k13027
115203.0,295538.0,The Culture High,2014.0,Documentary,The Culture High tears into the very fibre of the modern day marijuana debate to reveal the truth behind the arguments and motives governing both those who support and oppose the existing pot laws.,3.764,120.0,,7.4,35.0,en,,/h2rtO45j5BehkqeXwfJ434ZCmDh.jpg,
115205.0,293205.0,Receitas do Amor,2014.0,Cinema TV|Drama|Romance,"Lauren (Danielle Panabaker) é contratada para escrever o livro de receitas de um famoso chef, Kevin Durant (Shawn Roberts). Durante a escrita, os dois desenvolverão uma afeição que dará lugar ao amor e, consequentemente, a um romance.",4.238,84.0,,5.8,51.0,en,/xlRq8ugB8atw8B6je9hueeGWj9S.jpg,/lujOcZ9ILnk4WDyKdcvnYTpQozq.jpg,
115210.0,228150.0,Corações de Ferro,2014.0,Guerra|Drama|Ação,"Durante o final da Segunda Guerra Mundial, um grupo de cinco soldados americanos é encarregado de atacar os nazistas dentro da própria Alemanha. Apesar de estarem em quantidade inferior e terem poucas armas, eles são liderados pelo enfurecido Wardaddy (Brad Pitt), sargento que pretende levá-los à vitória, enquanto ensina o novato Norman (Logan Lerman) a lutar.",142.192,135.0,Uma guerra nunca termina serenamente.,7.5,9391.0,en,/1uKHoFWyYJn060dpIXUCU7Wbc15.jpg,/8WtUjpboPESZbabGbC4ryd81KcR.jpg,k14643
115231.0,239563.0,Um Santo Vizinho,2014.0,Comédia,"Maggie (Melissa McCarthy) acaba de se divorciar. Ela e o filho de 12 anos - fragilizado pela separação dos pais - se mudam. Um vizinho, St. Vincent De Van Nuys (Bill Murray), se aproxima deles e se oferece para cuidar do menino. Depois de hesitar, Maggie aceita, pois é enfermeira e faz plantões de madrugada.Uma grande amizade nasce entre o menino e o veterano de guerra, Vincent. Apesar de ele não ser a pessoa mais indicada para cuidar de uma criança, essa amizade faz muito bem ao menino.",21.191,102.0,,7.1,1482.0,en,/h6ypHCyuc8ew3AgjXJljy3AsHUE.jpg,/ds4JIoNb76oGiAmMejFo6SUydGW.jpg,k6054
115235.0,215379.0,Os Mais Jovens,2014.0,Faroeste|Ação|Drama|Ficção científica,"Em um futuro não muito distante, onde a água é o recurso mais precioso e controlado pelo governo, alguns homens lutam para sobreviver em uma terra seca. Nessa realidade, Ernest vive com seus filhos Mary e Jerome defendendo a fazenda de invasores e em busca de água",7.989,100.0,"Num futuro sem água, choverá vingança.",5.7,236.0,en,/fdPZAmye9ghBVVv3eN6o51FV0kQ.jpg,/rq2kcnBJpPi4zukCX8VKNA9xs8a.jpg,k9673|k9826
115240.0,252102.0,Land Ho!,2014.0,Comedy|Adventure,A pair of former brothers-in-law embark on a road trip through Iceland.,3.56,96.0,Come party with these guys!,5.6,46.0,en,,/5skEIy4mf93tdQhughe5PRMyJWH.jpg,
115285.0,275318.0,A Bela Adormecida,2014.0,Fantasia|Aventura,"Quando um jovem Príncipe e seus amigos tomam conhecimento do sono amaldiçoado de uma linda Princesa, eles embarcam em uma jornada para resgatá-la. Eles terão de lutar contra uma rainha má e legiões de monstros mortos-vivos antes de libertá-la.",5.955,89.0,,4.2,63.0,en,,/fo5X9iM0gtvG63FAY3B4g5cMROT.jpg,k5774|k12554
115287.0,156597.0,Stage Fright,2014.0,Terror,"A adolescente Camilla Swanson sonha em se tornar atriz e seguir carreira na Broadway, como a sua falecida mãe. No entanto, ela é obrigada a aceitar outros empregos, incluindo o trabalho na cozinha de um restaurante e a participação em uma pequena oficina para aspirantes a atores em musicais. Neste evento, ela começa a perceber diversas mortes ao seu redor, e suspeita que os assassinatos estejam ligados à história de sua própria mãe.",5.269,89.0,,5.4,107.0,en,/7YUB91f71QEBsccsQuIeqHvIrxy.jpg,/a92NoM9rikfHrLbWS2Isg0cYXw4.jpg,
115381.0,218778.0,"Alexandre e o Dia Terrível, Horrível, Espantoso e Horroroso",2014.0,Família|Comédia,"Alexandre é um garoto de 11 anos que enfrenta o pior dia de sua vida. Primeiro, ele acorda com chiclete grudado em seu cabelo. Na hora de se vestir, ele tropeça e deixa cair sua malha na pia cheia de água. No café da manhã, seus irmãos encontram belos prêmios na caixa de cereal, mas Alexander não encontra nada. O resto do dia reserva muitas outras más notícias e acontecimentos ruins.",16.887,81.0,Prepare-se para o melhor pior dia da sua vida.,6.2,1095.0,en,/rmATIGQeSJZn0mSJZVluV4unkWZ.jpg,/7DhdFeIxE9zCnjF7qGkjNxHQIr9.jpg,k818
115414.0,218043.0,O Apocalipse,2014.0,Thriller|Ação|Ficção científica,"Após um longo tempo, Chloe (Cassi Thomson) decidiu visitar os pais. Ela andava irritava com a mãe, Irene (Lea Thompson), que há cerca de um ano insistia na pregação religiosa a todos à sua volta. Ainda no aeroporto ela encontra por acaso com seu pai, Rayford (Nicolas Cage), um piloto de avião que iria trabalhar bem no dia do aniversário. Não demora muito para que Chloe perceba que ele arquitetou a viagem para ter um encontro com uma das aeromoças, o que a deixa bastante decepcionada. Também no aeroporto ela conhece Buck (Chad Michael Murray), que se interessa por ela mas embarca no voo que será pilotado por Rayford. Durante a viagem, algo repentino acontece em todo o planeta: milhões de pessoas simplesmente desaparecem, sem deixar vestígios. A situação causa um pânico geral.",41.571,110.0,O Começo do Fim,4.2,1040.0,en,/mRNU6WHEFqoF9RSVo8o0lpprWil.jpg,/3fHwNFmm0Kcs2VP5y3Pob7Dc3K1.jpg,
115467.0,253292.0,Harmontown,2014.0,Documentary,"A comedic, brutally honest documentary following self-destructive TV writer Dan Harmon (NBC's Community) as he takes his live podcast on a national tour.",5.03,101.0,Sometimes the only way to self-improve is to self-destruct.,6.8,60.0,en,/rJMzSM1cga0NWwwh67EUFE3IJ8E.jpg,/5HlxDzy3LZ26r5as5pLX7jYVcyC.jpg,
115471.0,265016.0,Extraterrestrial,2014.0,Terror|Ficção científica,"No filme, um grupo de amigos de faculdade viaja para uma cabana isolada na floresta para um fim de semana de festa. À medida que a noite termina, eles percebem algo estranho no céu: uma bola de fogo descendo pelos ares. Eles decidem investigar e encontram algo incrível: Os destroços de uma aeronave caída, junto com um par de pegadas sinistras que da nave em direção à floresta… em direção à cabana. A luta pela sobrevivência se dá quando o grupo volta para a cabana, trancando portas e janelas e tenta desesperadamente sobreviver à noite.",13.121,106.0,,5.5,378.0,en,/q4tAtvy6EB0fsWRP66muNMFGubA.jpg,/mmiG916iIh6w378qBjRfTonqOWb.jpg,k9720|k9951
115502.0,289727.0,Virando a Página,2014.0,Romance|Comédia,"Há 15 anos, o roteirista Keith Michaels estava no topo do mundo, com um Globo de Ouro, um filme de sucesso, um casamento feliz e um filho. Agora, ele está divorciado, chegando aos 50 anos e, sem escrever um roteiro de sucesso há muito tempo, está praticamente sem grana. Quando ele se muda para o interior da Inglaterra, conhece Holly e aprende que precisa mesmo é reescrever sua própria história.",5.812,107.0,,6.0,462.0,en,/urey2e6VtIlnjNsbvgh0xNMFP2D.jpg,/hETtTnGn1J0gvbVGvSOrj0I4cE.jpg,
115534.0,242512.0,Ouija: O Jogo dos Espíritos,2014.0,Terror,"Filme baseado no jogo de mesmo nome, utilizado para estabelecer comunicação com espíritos. De acordo com as regras do jogo, os espíritos fazem uma pedra se mover sobre letras em um tabuleiro, compondo frases destinadas aos jogadores. Na trama, uma adolescente deve lidar com a morte da irmã, e usa Ouija para falar com ela.",34.346,89.0,É apenas um jogo... Não é?,5.1,2241.0,en,/4vYjo8UJReZ2pFsW56t4AGfsqBp.jpg,/7R7AzI5hOQNYIfuZ338admB1Qru.jpg,k6152|k162846
115540.0,250578.0,Leave the World Behind,2014.0,Documentary|Music,"A music documentary following the breakup of Swedish House Mafia and their subsequent One Last Tour. The largest electronic tour in history, selling over 1 million tickets in one week. Director Christian Larson captures the band in a unique fly on the wall manner as they call it quits and seek closure by going on the tour they had always dreamed of. With breathtaking live moments, huge laughs and dark lows, the band start to unravel why they came to the decision to end the biggest achievement of their lives to date to save their friendship.  The film maps out three of the biggest stars in a scene which has gripped youth the world over and the psychology of the band. A film not to be missed.",4.344,90.0,The film maps out three of the biggest stars in a scene which has gripped youth the world over.,7.0,41.0,en,/3FjD4oAuoujY2resueaT6U9auWo.jpg,/1A8OijwqAvBdCFJnXN1U8p7cXOi.jpg,
115569.0,242582.0,O Abutre,2014.0,Crime|Drama|Thriller,"Enfrentando dificuldades para conseguir um emprego formal, o jovem Louis Bloom decide entrar no agitado submundo do jornalismo criminal independente de Los Angeles. A fórmula é correr atrás de crimes e acidentes chocantes, registrar tudo e vender a história para veículos interessados.",55.318,118.0,Se você está me vendo. Está tendo o pior dia da sua vida.,7.7,8403.0,en,/y4M5L9N2XVAajvLFj1UO3jz48Zg.jpg,/4dJp8HOCyr7gwiBijhBG46qf7vU.jpg,
115574.0,152736.0,Child of God,2014.0,Crime|Drama|Thriller,"Ballard, um homem violento e temperamental, tem o objetivo de viver contra todas as leis e a ordem social. Privado de família, amigos e casa, ele gradativamente vai se tornando um homem das cavernas, literalmente e figurativamente, conforme se envolve mais com o crime",4.995,104.0,,5.2,63.0,en,/w1YMpwptMmXZwBLXoDFp3ktuYwv.jpg,/wD1QVFohxrfnUBuWvwyfPdG4RDb.jpg,
115617.0,177572.0,Operação Big Hero,2014.0,Aventura|Família|Animação|Ação|Comédia,"O grande robô inflável está sempre a postos para cuidar de Hiro Hamada. Quando algo devastador assola a cidade, o menino prodígio, seus amigos e o robô formam um grupo de heróis para combater o mal.",129.941,102.0,Prepare-se para ação.,7.8,13078.0,en,/4s2d3xdyqotiVNHTlTlJjrr3q0H.jpg,/5EodFesjReSDlX1c0I5ANZijBFy.jpg,k779|k6054|k6513|k9715|k9748|k14544
115664.0,228326.0,Festa no Céu,2014.0,Animação|Aventura|Comédia|Família|Fantasia,"Um grupo de crianças bagunceiras é encaminhado a uma visita guiada ao museu como “punição” pelo mau comportamento. Lá, uma guia diferente resolve percorrer um caminho alternativo e os apresenta ao ""Livro da Vida"", que contém todas as histórias. A mais simbólica delas, baseada nas tradições mexicanas, envolve três mundos. Catrina/La Muerte é uma adorada deusa ancestral, que governa a Terra dos Lembrados. Ela é ex-mulher de Xibalba, o governante trapaceiro da Terra dos Esquecidos. Em uma visita à Terra dos Vivos, eles fazem uma aposta. Se a jovem e bela Maria, filha da maior autoridade da cidade de San Angel, escolher se casar com o emotivo violinista Manolo, Catrina ganha e Xibalba não poderá mais interferir no Mundo dos Vivos, como gosta de fazer. Se o preferido for o valente Joaquim, Xibalba passa a governar também o Mundo dos Lembrados.",126.543,95.0,Uma aventura de outro mundo.,7.5,2004.0,en,/nlG452icactoT6hbqECbSEVfGII.jpg,/l6luVQ9F7t7wErnSOq6Vd0SgDxV.jpg,
115667.0,200727.0,Simplesmente Acontece,2014.0,Comédia|Romance,"Os jovens britânicos Rosie e Alex são amigos inseparáveis desde a infância, experimentando juntos as dificuldades amorosas, familiares e escolares. Embora exista uma atração entre eles, os dois mantêm a amizade acima de tudo. Um dia, Alex decide aceitar um convite para estudar medicina em Harvard, nos Estados Unidos. A distância entre eles faz com que nasçam os primeiros segredos, enquanto cada um encontra outros namorados e namoradas. Mas o destino continua atraindo Rosie e Alex um ao outro.",48.328,102.0,Não se pode controlar as coisas que vêm do coração.,7.8,5194.0,en,/pB1585GIRZpZIuVJDfM71YpW3o8.jpg,/azlKLU8YN1dY5bknWVWprIdjc7X.jpg,k818|k6054
115673.0,589460.0,So Be It,2014.0,Documentary,"Two contrasting childhoods in a country shaped by Buddhism. At seven, William is something of a celebrity. Since his entertaining appearances in a reality show in which children follow in Buddha's footsteps, this likeable boy has acquired quite a fan club.",0.6,,,6.3,3.0,en,,/nV8czNdiEmXDNlizY0kUT7bT7KW.jpg,
115676.0,304850.0,Hard Sun,2014.0,Romance|Drama,"After the death of her parents, a young woman assumes primary guardianship of her special needs brother. But as she attempts to balance her new life with her brother and her own blossoming romance, it becomes painfully clear that life will only make room for one.",1.621,95.0,,6.0,3.0,en,,,
115678.0,225044.0,Um Domingo de Chuva,2014.0,Drama|Música,"Um Domingo de Chuva, Conta a história de Reggie, um garoto de 12 anos prodígio, rico, que vive em um castelo, em Nova York, cercado por riqueza, mas vive uma vida solitária pois seus pais são ausentes. Esta é uma bela história sobre a descoberta e aceitação.",6.78,104.0,,7.5,88.0,en,/9mb9s3wyqpy1wUjPITttrVoq0iD.jpg,/1bDW0ltKr25esUBZi66CGHYbIrp.jpg,k6054
115680.0,273271.0,Lapso Temporal,2014.0,Thriller|Ficção científica|Mistério,"Um casal e seu melhor amigo dividem uma casa em um condomínio e descobrem na residência vizinha uma misteriosa máquina fotográfica gigante que fotografa o futuro 24 horas adiante. O trio conspira para utilizar a engenhoca para benefícios pessoais, até que imagens perturbadoras começam a surgir.",9.444,104.0,"Uma vez que olhar o futuro, você não conseguirá desviar o olhar",6.5,938.0,en,/dmiyWvFdoId9CJ0fCLQRKruRkBt.jpg,/ntHjfpoOq1gD7PxMxw7pyH2fVXI.jpg,k4379
115770.0,253254.0,Before I Disappear,2014.0,Drama,"At the lowest point of his life, Richie gets a call from his estranged sister, asking him to look after his eleven-year-old niece, Sophia, for a few hours.",6.082,100.0,,6.8,122.0,en,/mss0yYh7KRJBhIGXsqdaC9cf1J3.jpg,/cO0s896cqoQ7mA069Lz3XeUBouu.jpg,
115772.0,208286.0,Crimes Against Humanity,2014.0,Comedy,"After cheating on her mean boyfriend, Lewis, Brownie is hospitalized by a series of severe accidents. Instead of visiting her in the hospital, Lewis (assistant to the Dean of the local university) helps investigate two professors suspected of sleeping with students.",1.366,77.0,,5.7,3.0,en,,/9pHvOE2XZIyTxNc5JnpiqZ0b4jC.jpg,
115795.0,268272.0,Bronx Obama,2014.0,Documentary,"Louis Ortiz, a down on his luck 40-something Puerto Rican resident of the Bronx, looks in the mirror one day and believes he’s found gold—he’s a dead ringer for Barack Obama. With visions of finally living the American Dream, the charismatic Ortiz launches a complete makeover. He dons Obama’s trademark suit, adopts his mannerisms, mimics his voice and steps out onto the street as a presidential impersonator. Taken on by a casting agent, Ortiz and a gang of other political impersonators, including a Bill Clinton and a Mitt Romney, hit the road during the run-up to the 2012 presidential election to perform satirical debates for mostly Republican conventions, throwing Ortiz into conflict with his personal political beliefs. As Ortiz struggles to make ends meet, the distance between the White House and the Bronx becomes increasingly acute. The life of a president isn’t always as easy as it looks.",0.76,91.0,,6.2,5.0,en,,/yCU3i9iEeImWMdDzJXaonm4kea1.jpg,
115824.0,245700.0,Sr. Turner,2014.0,História|Drama,"""Sr. Turner"" explora o último quarto de século da vida do ótimo e excêntrico pintor britânico JMW Turner (1775-1851). Profundamente afetado pela morte de seu pai, amado por sua governanta que ele ocasionalmente explora sexualmente, ele cria uma relação estreita com uma senhoria à beira-mar com quem ele eventualmente vive incógnito no Chelsea, onde ele morre. Enquanto tudo isso acontece ele viaja, pinta, convive com a aristocracia do país, visita bordéis, é um membro popular e anárquico da Royal Academy of Arts, se faz amarrar ao mastro de um navio para que possa pintar uma tempestade de neve e é, ao mesmo tempo, celebrado e insultado pelo público e pela realeza.",6.54,150.0,,6.5,402.0,en,/2lzyYNUMTUuuhAq6U7zUFq6am6a.jpg,/rnVhl1PFSOoW5c6UhZJZt5TV98p.jpg,
115828.0,251232.0,Copenhagen,2014.0,Aventura|Romance|Drama,"Após semanas viajando pela Europa, o imaturo William (Gethin Anthony) se encontra em uma encruzilhada em Copenhague. O local não é apenas mnais uma cidade por onde está passando, é o local onde seu pai nasceu. Quando a jovem Effy (Frederikke Dahl Hansen) se torna amiga de William, eles embarcam na busca do avô dele. Para William, Effy é uma mistura de mulher exuberante e sabedoria juvenil, o que contribui para que ele desenvolva uma atração por ela, conectando-se pela primeira vez com alguém em meio ao passado sórdido da família.",5.604,98.0,,6.7,144.0,en,/qCjkEzywJgBgXSEqcYabnhh2PLs.jpg,/zsWHeXj7izsnpieHoEJO4jcT9qT.jpg,
115831.0,278772.0,Serial Killer Culture,2014.0,History|Documentary|Crime,Serial Killer Culture examines the reasons why artists and collectors are fascinated by serial killers.,3.975,110.0,,5.9,9.0,en,,,k10714
115871.0,180305.0,Pacto Maligno,2014.0,Thriller|Terror,"Dois irmãos travessos mudam-se com a mãe para a casa da avó, que necessita de cuidados especiais. Na residência, que fica em um local distante e isolado, eles fazem descobertas aterrorizantes sobre a verdadeira natureza da avó.",17.686,79.0,,4.9,191.0,en,/8LAlWjeru6cLwlEr4GtCb51tkMT.jpg,/auy9CD5QjHzgPrgdYY8kVxVgL8p.jpg,
115923.0,260063.0,Atrás das Linhas Inimigas 4: Missão África,2014.0,Ação|Guerra|Drama,"Em uma missão não sancionada na África, uma equipe dos SEALs é enviada para localizar uma operação secreta de mineração e impedir a venda de urânio para terroristas internacionais.",11.662,98.0,,6.0,116.0,en,/ehGn7VtUxLlP2qGh5WYhSpDAYA8.jpg,/dynNvq0HnZbYnJBfyNQsS78Aknm.jpg,
115967.0,199575.0,As Horas Finais,2014.0,Ficção científica|Drama|Thriller,"A doze horas do fim do mundo, antes que um evento terrível erradique a vida na terra, James (Nathan Phillips) atravessa uma cidade altamente criminosa para chegar a uma festa fenomenal, a festa final. No caminho, ele acaba salvando a vida de uma menina chamada Rose (Angourie Rice), que busca seu pai a todo custo. Enquanto o momento fatal se aproxima, James, agora imbuído de uma nova responsabilidade, se vê obrigado a repensar suas prioridades.",9.65,87.0,,6.5,422.0,en,/vnD6QKkhwVgLRYyqZ1dqvfFUXV3.jpg,/AmVgGpLdAUzCszbyQ4THY8eB0HL.jpg,
115991.0,244563.0,"Kumiko, a Caçadora de Tesouros",2014.0,Drama,"Na imensa cidade de Tóquio, Kumiko, de vinte e nove anos, vive em absoluta solidão. Ela trabalha um péssimo e inoperante emprego sob um péssimo chefe, é intimidada por seus colegas mais abastados e incomodada incessantemente por sua mãe autoritária, que fica exasperada pelo fato de sua filha não ser casada ou estar em um relacionamento. As únicas alegrias em sua vida vêm de uma fita VHS granulada - um filme americano em que um homem enterra uma bolsa de dinheiro nas planícies nevadas do Meio-Oeste - e seu amado coelho de estimação, Bunzo. Kumiko está de alguma forma convencida de que esse tesouro é real e obcecado com sua descoberta. Com um mapa do tesouro costurado à mão e um espírito quixotesco, Kumiko embarca em uma incrível jornada pelo Pacífico e pelo deserto gelado de Minnesota para descobrir uma suposta fortuna.",4.961,100.0,,6.5,203.0,en,/pGN4hqoXRLEFsBfavVVY7XWtjZG.jpg,/bREov5TqiAMxb2ZO1bAZdUuaesv.jpg,
116024.0,297265.0,Northern Soul No Ritmo da Vida,2014.0,Música|Drama,"Ano 1974. Dois amigos desanimados com a monotonia da cidade em que vivem descobrem um novo mundo ao ouvirem pela primeira vez o legítimo soul americano. A paixão recém-adquirida logo mostra-se uma interessante possibilidade de negócio, os dois se destacam discotecando nas festas locais e, a partir de então, nada será como antes. Nem mesmo a amizade.",3.891,102.0,,5.8,55.0,en,/xSmW93b4LhVTbOp4HYRsooCYviI.jpg,/ajnHRtHP2QUtoJ7VeAVP3E9gaI8.jpg,
116161.0,87492.0,Foxcatcher: Uma História Que Chocou o Mundo,2014.0,Drama|Thriller,"O milionário John du Pont convida o campeão olímpico de luta greco-romana, Mark Schultz, para mudar-se para sua mansão e ajudar a formar uma equipe para as Olimpíadas de 1988. O lutador vê a oportunidade como uma maneira de sair da sombra de seu irmão mais velho, uma lenda no esporte. Também atraído pelo salário e condições de vida oferecidas, ele aceita a proposta. Mark e John se tornam amigos, mas a difícil personalidade do milionário faz com que Mark acabe indo em direção a uma tragédia.",8.071,134.0,Um treinador tem um grande poder...,6.7,1862.0,en,/hNVnSCqmW41Ys7j8i4xeRZAQHaJ.jpg,/F3sD8x7182rVn72QQV5le2RtV8.jpg,k9672
116299.0,290729.0,O Atirador: Legado,2014.0,Thriller|Ação,"Brandon, filho do famoso atirador da marinha Thomas Beckett e seu mentor Capitão Miller, devem formar um esquadrão para localizar o atirador corrupto, veterano da guerra do Iraque que sofre de um transtorno estresse pós-traumático usando armamentos controlados a distância para assassinar militares e civis nos Estados Unidos e na América Central.",10.032,94.0,,5.9,134.0,en,/6gCwae8GqsJlqIRko9pRxWUCXPV.jpg,/Y7OVpHANbWgrmZBB86MaaF7OGr.jpg,
116301.0,293633.0,Sobrevivendo ao Inferno,2014.0,Thriller|Drama,"O famoso ator de Hollywood Reagan Pearce, é sequestrado por bandidos no caminho para o trabalho, em Shreveport, Louisiana. Preso em uma cabana no pântano, seus sequestradores o torturam e o chantageiam, hackeando também sua conta no Twitter e ameaçando fazer upload de material comprometedor. Como ele poderá escapar dessa situação?",4.665,98.0,O sequestro foi apenas o começo,5.2,74.0,en,/7CgiLuAtz8pwIjEWMmvtoB60ODR.jpg,/5odppt5uiqAlfon5Ib1P38z4VcM.jpg,k1930|k264384
116307.0,290542.0,Um Momento Pode Mudar Tudo,2014.0,Drama,"Bec (Emmy Rossum) é uma universitária meio perdida, que está se relacionando com um professor casado e perdendo o interesse no seu futuro acadêmico. Ela começa um novo trabalho, cuidando de Kate (Hilary Swank), uma mulher que sofre de uma doença terminal. Aos poucos, a jovem vai aprendendo a aproveitar o mundo, mas acaba se afastando cada vez mais da sua antiga vida.",10.128,104.0,A Vida É Medida Em Momentos Que Nos Deixam Sem Fôlego,7.5,655.0,en,/48oPliNzRDZOo0qsCAP5ua07W9S.jpg,/l1ozhVrQYkg1SI277J4xKWHf8jl.jpg,
116345.0,255476.0,Arena dos Sonhos 2,2014.0,Família,"Cowgirls 'n Angels Dakota's Summer conta a história de Dakota Rose, uma vaqueira e trapaceira competitiva que descobre, aos dezessete anos, que foi adotada. Ela secretamente começa a descobrir a verdade sobre sua adoção e conhecer seus pais biológicos enquanto visita seu avô, a lenda do rodeio Austin Rose. No rancho de Austin no intervalo da equipe de pilotagem Sweethearts of the Rodeo, Dakota descobre que a família não é definida pelo sangue, mas pelo comprometimento pessoal e pelo amor que compartilham. Finalmente em paz, Dakota treina com Austin para se preparar para voltar aos Sweethearts para a competição final contra a talentosa equipe de pilotagem da Lone Star e se tornar a campeã de truques que ela estava destinada a ser.",4.802,91.0,,7.0,36.0,en,/1ICJha4yCEjos3FFFolUbPbUUey.jpg,/u8Zpskuba1lU2sTqqYKdzvxI9Pt.jpg,
116397.0,207933.0,Refúgio do Medo,2014.0,Thriller,"Um médico recém-formado em Harvard que aceita trabalhar em um hospício, sem saber que o controle da instituição foi tomado pelos pacientes. No meio do caos, ele acaba se apaixonando pela misteriosa paciente Eliza Graves.",27.999,112.0,,6.8,1076.0,en,/7t4OgKvzqfvDcB2nA6oPyEHWd2G.jpg,/p7PJ4BP1AVAItEa9aPPQ5XY9B4v.jpg,
116413.0,260001.0,Life Partners,2014.0,Romance|Comedy,A 29-year-old lawyer  and her lesbian best friend experience a dramatic shift in their longtime bond after one enters a serious relationship.,7.067,95.0,One guy can ruin the perfect relationship.,5.9,201.0,en,/aG3p59sKblfKma7xjXbvq1k3ycc.jpg,/434samTfccB2N7zl0saWp9ev5pL.jpg,
116415.0,286817.0,Anatomia de uma Cena de Amor,2014.0,Romance|Drama,"Há seis meses, Zoe e Mal se apaixonaram enquanto gravavam uma cena de amor, o que levou a um romance intenso e conturbado, seguido de uma dolorosa separação. Pouco depois de se separarem, as coisas ficam complicadas quando as duas têm que se encontrar no estúdio para regravar a cena fatídica.",6.223,80.0,,5.0,97.0,en,/70NEAKWMfqfnlSDgwLLaHPPYtwy.jpg,/x3RZlpyRx1Fkn5BjleRADPL98oP.jpg,
116419.0,256092.0,Condução Perigosa,2014.0,Ação|Comédia|Crime,"Peter Roberts (Thomas Jane), um ex-piloto de corrida automotiva, tornou-se instrutor de motorista e durante uma de suas aulas é sequestrado por Simon Keller (John Cusack), que supostamente seria um aluno como qualquer outro. O sequestrador misterioso força ele a participar de um crime que coloca ambos na mira da polícia e da máfia, desencadeando uma perseguição.",5.514,96.0,,4.3,108.0,en,/lVgb8ebWu0H1hphBUw31m6gKDYW.jpg,/96zAP3LAKFy4nMBuvARqewzSNke.jpg,
116495.0,244801.0,Toda Terça-Feira,2014.0,Drama,"O caminho que Billie (Tilda Cobham-Hervey), uma garota de 16 anos, precisa trilhar para alcançar sua independência, já é complicado o suficiente. Mas seu crescimento será mais acelerado ainda quando sua mãe revela o plano de mudança de gênero, e o tempo que elas têm juntas fica limitado às tardes de terça-feira.",2.264,1.0,"Um dia por semana, toda semana durante um ano",5.4,22.0,en,/nD9istckOTuRl2SnSUWmB1iDU7N.jpg,/by6x0YDAMgQ1aSZunwDhspv2BYQ.jpg,k18035
